name,artist,id,danceability,acousticness,liveness,loudness,speechiness,mood
Chitram Ga,Harsha Prawin,5pPSSgYCZnGzkZSX3SPAyp,0.905,0.461,0.103,0.8106320212163652,0.035,romantic
Manasa Sancharare,Bombay Jayashri,3tym2RHSWAorS4DfWxgSDV,0.421,0.788,0.0607,0.7840221699097113,0.0526,Chill
Ammaye,Mani Sharma,2YZZFwARteC3gM1aEgHHMr,0.856,0.0489,0.223,0.9157901010161209,0.141,energetic
Yenti Yenti,Gopi Sundar,37LmFlPnpsBISJjNvqbUkT,0.742,0.223,0.0888,0.7667093775142287,0.0455,energetic
Malli Malli,Ilaiyaraaja,2JjMcwValUY2BbrfHABoSZ,0.62,0.623,0.332,0.8203462558479097,0.0374,romantic
Maro Maro,Devi Sri Prasad,0ceIl3lqBkRnS1K7WQ2C8Q,0.912,0.0451,0.0474,0.7637891474716172,0.12,energetic
Pranamlo Pranamga,Kalyani Malik,3FB6fY9ZiVn8s2ZP6bksdY,0.732,0.672,0.346,0.7609881104919695,0.0419,romantic
Mallelu Pooche,Rajan–Nagendra,70j0Ywu65YPMBYvqgenJrB,0.4,0.976,0.116,0.5480795017729969,0.0341,Chill
Idhe Paata Kanekadhu,Sathyam,3VDSwaZQ1viDckhw5BFn6l,0.587,0.78,0.553,0.74537381924372,0.0723,cheerful
King,Devi Sri Prasad,3hmCkdpLim4GvbxsQg4FD0,0.898,0.026,0.288,0.8463899401054858,0.0774,energetic
Naa Bujji Kotaru,Nalgonda Gaddar Narsanna,5KCxxDPcmYFPzASoX43Hqq,0.789,0.609,0.0376,0.8547334545129474,0.0569,romantic
Who R U,Devi Sri Prasad,40Z8bpGJPxjClb4NK8j0LJ,0.707,0.0572,0.879,0.8509788730295897,0.0723,cheerful
Hey Idi Nenena,Thaman S,10nKbCaaU2OFTywWNvqHkX,0.77,0.611,0.0846,0.8668911469352484,0.0428,romantic
Pothe Poyave,Rahul Sathu,4MhbYguhB7yaIYfhijzzjL,0.652,0.194,0.117,0.6914389582526297,0.0485,energetic
Manasu Palike,Ilaiyaraaja,5m0ZRr7gP9zJnDzORzZMct,0.711,0.52,0.423,0.8370332846628327,0.0351,cheerful
Dinchak,Mani Sharma,4yBodXwevp3b7AwbVQR3j2,0.853,0.136,0.0465,0.8346196251378171,0.22,energetic
Light Theesko,Devi Sri Prasad,6WUHTxhrhP7HzcbPxkYmsh,0.786,0.164,0.356,0.8409666557406359,0.116,energetic
Gundelothulalo,Santhosh Narayanan,1DOq4xSVR5vaUu1oYNl0Mf,0.644,0.948,0.138,0.7425131857325904,0.0288,Chill
Mudinepalli,A.R. Rahman,1PTzecwxty4LH1X663ngQp,0.863,0.0591,0.0399,0.7412616585714712,0.181,energetic
Nannu Vadali,K. V. Mahadevan,2cnsQ3GsY5ofHOd2GxCDPJ,0.51,0.958,0.357,0.6190589707679014,0.145,Chill
Silalapai Silpalu,K. V. Mahadevan,2A6tQCoW5RDLTnhBDFBclH,0.404,0.531,0.529,0.6490658243690217,0.0723,cheerful
Night Is Still Young,Devi Sri Prasad,74Y4gLAqRoi3xyecf0Fu1a,0.801,0.0648,0.328,0.823802854673858,0.15,energetic
Aligithiva Sakhi,Pendyala Nageswara Rao,3ubtrr27EuBxqbUrkyBC0t,0.368,0.901,0.141,0.6811883548377484,0.077,Chill
Sirimalle Neeve,Rajan–Nagendra,0JpfnHYrFmyXdSU0wtu53Q,0.422,0.944,0.335,0.799040495843142,0.0327,Chill
Edolavundi,Ramana Gogula,0fI9ckpsHMn8aGNc2iRH7S,0.827,0.213,0.0582,0.8729997914121398,0.0314,energetic
"Komma Kommako (From ""Gorintaaku"")",S. P. Balasubrahmanyam,7BvqmpEL92da4cPpluy9rt,0.527,0.958,0.273,0.8433505169999106,0.0502,Chill
Rasaleelavela,Ilaiyaraaja,3QaSsK90b1FSCyJKCPOfVt,0.616,0.464,0.0667,0.7683184838642392,0.0836,romantic
Lingo Lingo,Moushmi Neha,6n9lq65HaEdD9rfSIrYJhl,0.756,0.11,0.134,0.8971065883965553,0.208,energetic
Sayyare Sayya,Anup Rubens,4PHaqBtNGjMESISjvPKoGE,0.84,0.414,0.255,0.7166482910694598,0.128,romantic
Aakatayi,Mani Sharma,4K1m99FiwgzCgbdFu7gc0G,0.828,0.213,0.0581,0.8730295896778808,0.0496,energetic
Blast Baby,Various Artists,37SQujOhWY21rJJqM7Rars,0.711,0.36,0.286,0.8459131678536309,0.056,romantic
Evarikosam,K. V. Mahadevan,42LA7qZmA1CoRdZ6qYRWdJ,0.27,0.964,0.284,0.6802646085997796,0.142,Chill
Dont Stop,Devi Sri Prasad,50s6uX9YwwF7T1VOFDNpGA,0.834,0.215,0.127,0.8529157603027504,0.0757,energetic
Shankar Dada M. B. B. S.,Devi Sri Prasad,4CfXsxmU7aDD43Kz06jAOE,0.66,0.414,0.0903,0.733692899073274,0.358,romantic
Jiyajaley,Thaman S,4gpMFMFXw200xvj5qvNesy,0.531,0.796,0.0704,0.7510652880002384,0.212,Chill
Aatakundo Time,Mani Sharma,4yKIwvcwfqnxyuQq9rpt5Y,0.917,0.165,0.0655,0.7673649393605293,0.0754,energetic
Kanapadaleda,Devi Sri Prasad,7j0Wn2gzDx80YbgfkpPu2u,0.623,0.611,0.143,0.8024672964033494,0.197,romantic
Gola Petty,Chakri,6Q7QOINF6xF4wFSgEJMBap,0.797,0.306,0.245,0.796805625912572,0.111,energetic
Family Party,Devi Sri Prasad,2cOBMRGCQ3Qi7gHrTELdHn,0.836,0.119,0.111,0.8153401472034328,0.0752,energetic
Yavon Kanda Ninna,Hamsa Lekha,0vwULlsFnjXXNEROvQK6qd,0.715,0.661,0.371,0.6084507881641289,0.151,cheerful
Mehbooba,Venkata Chaitanya,4Y6GNJzcx9PwYlkvIbPavl,0.843,0.0767,0.093,0.7912035519532763,0.0348,energetic
Midnight,Damini Bhatla,6xHyagpRbyNTbX0UOiL6wJ,0.619,0.828,0.333,0.8305968592627909,0.0503,Chill
Andalalo,Ilaiyaraaja,4ADmVZKScgWTaBfP0k77eA,0.397,0.578,0.48,0.6526714145236747,0.0317,cheerful
Cheliya,Mani Sharma,0hwlEWBrraTWI9PTNzG0RJ,0.628,0.00785,0.0461,0.8247861974433088,0.088,energetic
Chill Maaro Chill Maaro,Mahati Swara Sagar,7EFE9jUQ0uFTQ69xWQtixm,0.725,0.0987,0.324,0.7899222265264162,0.0657,energetic
Chantyna Bujjaina,M. M. Keeravani,30HRF9dpAdSxybZNOHNoUC,0.839,0.292,0.048,0.7249322089454394,0.0547,energetic
Yathana,Hemachandra Vedala,4C4y4WYqveZH74AjzZdXmv,0.66,0.668,0.126,0.692660687148008,0.0396,romantic
Young Yama,M. M. Keeravani,6IeCCRQ6YyuuhssuUCkYjD,0.793,0.325,0.111,0.6952829345332102,0.282,energetic
Friday Anthem,Mark K. Robin,1bkrYH9djMFyPc9uFSEytF,0.754,0.11,0.299,0.8041657975505826,0.176,energetic
Ananda Nadamadum Tillai Sankara,L. Shankar,6n0zRU7mAzwLyuvswZM4Zq,0.521,0.142,0.097,0.5438779463035253,0.128,energetic
Kalloki Dilloki,Chakri,3GozcrNiaaol8QHf7Wv5zd,0.863,0.331,0.208,0.8388807771387705,0.1,energetic
Hosahore,G. V. Prakash,0OM8PTgPuADb9DQPentmzK,0.713,0.0124,0.317,0.8342620459489258,0.0718,energetic
Ninnu Road Meedha,M. M. Keeravani,1nCkqULdG7UeDga1C3Z6rN,0.717,0.304,0.116,0.798563723591287,0.248,energetic
Mate Rani,Ilaiyaraaja,6wNOBns27jTxzjf6n9mQIP,0.809,0.971,0.0762,0.6519860544116333,0.178,Chill
F T V Figaralle,Devi Sri Prasad,32eJ1d1AZDnQIc1a8ZfyKf,0.873,0.0888,0.306,0.7222503650287554,0.11,energetic
Priyathama,Sekhar Chandhra,3tslb9CtxCLBx5gdLgeZjA,0.335,0.327,0.567,0.7625972168419799,0.0485,cheerful
Jummani Jummani,Mani Sharma,6vbLXbLFO2H2eEsReDphLn,0.77,0.399,0.592,0.7973717929616496,0.0448,cheerful
"God Father (From ""God Father"")",Thaman S,0fElKy4Ooi5fJGdkLSaJrk,0.291,0.873,0.156,0.7093179176971901,0.0863,Chill
Vachindamma,Gopi Sundar,6obKaXHU2avqfLZFPjGm4K,0.822,0.487,0.104,0.7794332369856075,0.0326,romantic
O My Brotheru,Devi Sri Prasad,4s6M8nlOdDmFjKsyGepA1B,0.778,0.0514,0.194,0.6976071992610031,0.17,energetic
Thaar Maar Thakkar Maar,Thaman S,3sXqGPEF6sqqw95wuECibq,0.783,0.188,0.158,0.8354241783128222,0.0801,energetic
Oh Devada,Sunny Austin,1ta6AAO8Kb3sVdfFLPd2Or,0.82,0.0396,0.148,0.8177836049941893,0.0494,energetic
Rang de,Mickey J. Meyer,1jfpL95gwUMTPd9R3wdvaF,0.904,0.153,0.09,0.712029559879615,0.0493,energetic
Venkatachala Nilayam,S. P. Balasubrahmanyam,1ybPOjRVL3irYl9DlgkARF,0.511,0.891,0.17,0.5885157483834442,0.0424,Chill
Tillana - Paras - Adi (Live),Ranjani-Gayatri,1xHKNMd1rD4hqdlHCTeTR8,0.597,0.858,0.186,0.5552310855508209,0.199,Chill
Thattaha Thattaha,Sri,661KKnqEXXNiQubirrpVXt,0.86,0.0913,0.102,0.8587264221222325,0.0726,energetic
Vooni Vesukunna,Jassie Gift,7EzIEsPHPZsVDDuHLdWQoj,0.75,0.226,0.11,0.7238594713787658,0.0682,energetic
Chepalamme Paapanu,M.L. Raja,551C7sqBgqOTjDPxUXRyPp,0.897,0.34,0.123,0.773324592508716,0.279,energetic
Chennai Chandrama,Chakri,5tbT2y3PphT4QmE2VxYFFP,0.863,0.0225,0.305,0.6946571709526506,0.0429,energetic
Unnavani,Sathyajit Ravi,0GjMTFeAy4KAysMNS5suN1,0.525,0.083,0.151,0.7561309931761973,0.0307,energetic
Tulasi Dalamulache,Ilaiyaraaja,6MhXhNPQrW76AJjNlOfSGu,0.391,0.807,0.119,0.6715635150034268,0.0428,Chill
Andanantha Ettha,M. M. Keeravani,7xrU3hfirtyqwwWZWzchdq,0.532,0.145,0.141,0.6654250722607944,0.089,energetic
KCR Katha Ganam,Various Artists,2NcKmbe6umKbIE8BeuzLHy,0.603,0.706,0.718,0.8116749605172979,0.0891,cheerful
Taraka Mantramu,S. P. Balasubrahmanyam,5w3xKAPyxkBdOWRsRJN6dC,0.749,0.557,0.131,0.7001102535832415,0.0328,romantic
Shashi,Keethan,34LZWWbtsf1EeuHFFXCh4j,0.297,0.675,0.111,0.7406954915223934,0.0394,Chill
Ramate Yamuna Pulinavane,M. Balamuralikrishna,4CmWGORsYSrURnh7SV7rIo,0.534,0.954,0.324,0.4159539914776961,0.142,Chill
Top Lesi Poddi,Devi Sri Prasad,48DXKwPRiMAjr0YfXGfVVo,0.64,0.104,0.119,0.8654012336482018,0.185,energetic
Shirisha Shirisha,Thaman S,3FXva0AmRiYFRQgTUQoDQH,0.735,0.29,0.218,0.6981733663100809,0.041,energetic
Patala Pallakivai-Male,S.A. Rajkumar,08NnsAOOg30D7npjxhswdi,0.627,0.721,0.0463,0.7485026371465181,0.0457,Chill
Daachi Daachi - Unplugged,Prashanth R Vihari,0DyRdbSRpCicfG1cGIqFDM,0.472,0.908,0.0544,0.5929258917131024,0.0314,Chill
Ismart Title Song,Mani Sharma,40dF1b3S55REkQudnGiLkW,0.501,0.0947,0.304,0.8653714353824608,0.189,energetic
Muthyamantha,Sajid,1dcPw6jhnhkb5MhoA3fJIU,0.561,0.949,0.727,0.7922166929884681,0.0499,cheerful
Vennela Bomma,Harsha Prawin,5GbyqAD6nZnqwh8yVgpMFw,0.68,0.838,0.148,0.7107184361870139,0.0692,Chill
Nallka Nallani,M. M. Keeravani,4nbHh7JqUTUMsDgbCmmafX,0.837,0.533,0.0995,0.795434905688489,0.0682,romantic
Angelina,Thaman S,5HM4d4CnOqNm330ZtWEqgc,0.88,0.279,0.109,0.7321135909890045,0.0592,energetic
Maamilla Thopukaada,K. Chakravarthy,28yWSgKrZuN5tHMFtnJwZj,0.523,0.834,0.349,0.7757084537679908,0.128,Chill
Oohinchani,Kamran,7hOVEobLNck7a7u8Nz6mYj,0.67,0.845,0.107,0.6941803987007956,0.0313,Chill
Telugante,Mickey J. Meyer,0zfHpKZhECzPeQhdsLuS7p,0.838,0.15,0.0632,0.8151017610775053,0.0681,energetic
Hima Seemallo,Mani Sharma,2bMqboRnxZxqMT5TcBTON0,0.559,0.159,0.186,0.6238266932864508,0.0762,energetic
Vasthava,M. M. Keeravani,7EmQCxLHtEsUgQNoJk6hUF,0.737,0.751,0.106,0.765666438213296,0.235,romantic
Gunde Chatuga-Male,Koti,1l5jfUfYm214oZhd51kXM1,0.719,0.0286,0.194,0.7970440120384994,0.0592,energetic
Radhika Krishan,M. Balamuralikrishna,2jicjUppM433GSmbHDMyu5,0.439,0.854,0.0642,0.6260615632170208,0.0403,Chill
Epudepududani,Ilaiyaraaja,4UkrSDkNPao07DgFkhSiBc,0.725,0.681,0.165,0.8002622247385203,0.0319,romantic
Masthundi Life,Asura,73zcpA5ud9paSyllDNeOZ0,0.871,0.195,0.12,0.686820227062785,0.157,energetic
Na Peru Kamali,Chakri,14FGb9bCWUV7CsIbpvk4s8,0.764,0.333,0.215,0.831461008969278,0.393,energetic
My Heart,Devi Sri Prasad,3ppaMjhBDxRi2kTpawOSJn,0.842,0.209,0.104,0.719240740188921,0.0949,energetic
Panjaa,Yuvan Shankar Raja,0DqxP3SqU9OqVtYUpTRKST,0.78,0.0265,0.417,0.9144193807920379,0.0391,energetic
Veyira Cheyyi Veyira,Pawan Kalyan,390CC8QXALVuAgCFRtLrK4,0.593,0.373,0.316,0.8438272892517655,0.0836,romantic
Venkatachala Nilayam,Anuradha Krishnamoorthy,67mgbknbCGXVcetisXbyLQ,0.469,0.474,0.0863,0.8305968592627909,0.0475,romantic
Godaari Gattundi,K. V. Mahadevan,0hOOBYPoQZNJtoEhOQNB4S,0.467,0.758,0.407,0.714771000327781,0.109,Chill
Yentho Ruchira,M. M. Keeravani,5daxg6m51bPbsE7KT9VYxe,0.517,0.436,0.163,0.7094967072916356,0.0343,romantic
Sigamuguthunnadi,Mangli,7s6hXoTludjbRo5WZkAA4T,0.763,0.0408,0.254,0.762984594296612,0.0421,energetic
Pillavundhi,K. Chakravarthy,1F9YP6sz6o3Xx9ZwlaiQJa,0.625,0.896,0.607,0.5737060103102001,0.197,cheerful
Bujji Pilla,Achu,5UJD8OtoBlrPk1PdDArfbD,0.874,0.0667,0.0877,0.8081885634256086,0.124,energetic
Rojave-Male,S.A. Rajkumar,7FDmp7jSTDTf6MIV7VW3Jj,0.587,0.438,0.131,0.6406925116958193,0.034,romantic
Kalise Kallalona,Sathyam,7CKgiuJjjrac2MAELVJ2Wf,0.32,0.962,0.324,0.5991537292529575,0.0353,Chill
Chik Buk Pori,Mani Sharma,5uhPMlvSxdqYT5rhTZXoXd,0.787,0.0653,0.0885,0.7393545695640514,0.0926,energetic
"Dandakadiyal (From ""Dhamaka"")",Bheems Ceciroleo,0SA2UgB5skPwyLj59SUSza,0.817,0.362,0.0639,0.8512172591555172,0.148,romantic
Rabbaru Banthi,Mani Sharma,4Bya5oXUJwOePanT4BaxCN,0.892,0.355,0.184,0.7857504693226854,0.0604,romantic
Mehabooba,R. P. Patnaik,0xbSPPjXQkxUZSkj7n7C34,0.875,0.0484,0.0697,0.6503471497958819,0.0731,energetic
Nesthama Nesthama,Devi Sri Prasad,5rilA5b4CIvGQPHJUCzzdb,0.725,0.448,0.239,0.8408176644119313,0.0399,romantic
I Say Enjoy,M. M. Keeravani,5uX5icXnLwXZj0snSGPgEi,0.817,0.19,0.21,0.6636967728478202,0.0746,energetic
Nee Sirichalum,Hiphop Tamizha,0SUhJdg9jBCUTB6Lbws8ip,0.589,0.436,0.174,0.8629279775917043,0.253,romantic
Arerey Manasa,Vivek Sagar,3XwpSZtT3clAjJqVW0Cgoi,0.278,0.366,0.109,0.7463869602789118,0.0361,romantic
Let's Go Party,M.M.Srilekha,07KmXD2l0Pk1KkpvPYqKFY,0.756,0.00636,0.0571,0.6607765428052088,0.0535,energetic
Telisindile Telisindile,Pendyala Nageswara Rao,6ZRrase1ju1GHUxIoFTA90,0.513,0.978,0.371,0.5756726958491016,0.0858,Chill
Madhurati Madhuram,Shankar Jaikishan,6nR42Tla6sN2TTmMdQty5h,0.516,0.455,0.102,0.5691170773860962,0.0348,romantic
Kala Anuko Kalad Anuko,Mani Sharma,5bBsWTPchnSLap0QXpn4ST,0.59,0.431,0.44,0.828779165052594,0.138,cheerful
Kandhasashti Kavacham - Instrumental,Various Artists,0jUkfCIk39nwMFD50wVxTi,0.799,0.0179,0.102,0.7238892696445067,0.0302,energetic
Tolivalape Pade Pade,S. P. Kodandapani,4IFycnGLoBGb1Ve6y7mFk5,0.54,0.835,0.653,0.7302958967788076,0.136,cheerful
Sainika,Vishal-Shekhar,4sVyRAtLeOGiU6z4Q8V91O,0.57,0.168,0.163,0.7780029202300427,0.0653,energetic
Bangu Aaku Thechi,Yuvan Shankar Raja,3Yj9Y2zdhTFbBeWqBe0rOj,0.685,0.534,0.31,0.654816889657022,0.385,romantic
Toliprema,Thaman S,2c2dNWJodzG6aQMW0imtag,0.467,0.827,0.108,0.7973717929616496,0.0384,Chill
Yekommakakomma,Mani Sharma,5FahoduMccVvxhMh5fKlP4,0.744,0.293,0.0539,0.752167823832653,0.0545,energetic
Tanam - Bhairavi - Misra Triputa,N. Ravikiran,5sUcp6R2bgcVFMHn20VicM,0.404,0.989,0.107,0.6078846211150511,0.0405,Chill
"Massu Maranam - From ""Petta (Telugu)""",Anirudh Ravichander,1Nh7gea2bnOt9i3HQI1JCB,0.468,0.415,0.652,0.7928722548347686,0.384,cheerful
Ramachakkani Sitha,K.M.Radha Krishnan,7l5fS4lbkdwzteVyE6s2IO,0.658,0.85,0.0782,0.6069310766113413,0.0455,Chill
Priya,A.R. Rahman,5CQhGRwKojHgqhluGnZMhp,0.677,0.0281,0.0671,0.7790160612652344,0.0298,energetic
Swara Raga Sankarabharanam Adi Thyagaraja,Kadri Gopalnath,1dKNRFKU3CV4Xx6Ybiwt3H,0.542,0.86,0.172,0.7349742245001342,0.0479,Chill
Yerrakoka Pacha Raika,Devi Sri Prasad,4eE8jvNGHg7NXYFPt6REdW,0.655,0.277,0.107,0.8420393933073096,0.312,energetic
Nenu Nuvvantu,Harris Jayaraj,0X0Y2AnYuIdn9arB8P6EB4,0.743,0.153,0.125,0.7052355552906822,0.0354,energetic
Mehabooba,Ravi Basrur,1XOCtdeIjy7eIIPsYFGXzZ,0.382,0.891,0.324,0.6118477904585953,0.0565,Chill
Neethoney Dance,Hiphop Tamizha,17bVS4pvvap7TqygV7umXR,0.811,0.115,0.394,0.8867963884501923,0.0482,energetic
Khakhee Chokka,Devi Sri Prasad,0zn0PvnK6Re2oBbDzd9htf,0.799,0.481,0.0472,0.760272952114187,0.144,romantic
Akkad Bakkad,Sandeep Chowta,0wAeZjTjifyy6vEmQOzcm5,0.763,0.112,0.136,0.7802377901606127,0.0589,energetic
You Rock My World,Devi Sri Prasad,4aA2E3GC9NIx5yprmbAjM1,0.821,0.052,0.367,0.7215650049167139,0.0895,energetic
Pimple Dimple,Devi Sri Prasad,1MoGmVVC0mThKoJbVtAAXD,0.757,0.176,0.0432,0.8121815310348939,0.182,energetic
Jabilli Nuvve,Thaman S,1f0YhW497uhA3NKe5S3fkA,0.838,0.308,0.229,0.7024345183110343,0.0376,energetic
Emaindo Emo,Mani Sharma,57Jf5EbbMxau8Qo1DtiekJ,0.738,0.234,0.105,0.6220387973419947,0.118,energetic
Daredumdadum,Mickey J. Meyer,42fjfbKn27YJ3hojtqtsXZ,0.614,0.829,0.133,0.786823206889359,0.13,Chill
Naa Chirunamaa,R. P. Patnaik,4YbvNvl0GM8OagYyPlvIet,0.656,0.249,0.15,0.724187252301916,0.056,energetic
Chinuku Thadiki,R. P. Patnaik,65ZlK6ZCoDCMCqKw0WccOT,0.585,0.458,0.128,0.7163503084120504,0.0406,romantic
Oorantha,Devi Sri Prasad,46H7FbWODDbx11UorD2XLU,0.656,0.36,0.552,0.7581572752465807,0.081,cheerful
Jayaho Janatha,Devi Sri Prasad,4fo2Q4iPc9DDI1eS7sIHIh,0.79,0.475,0.22,0.8531541464286778,0.0456,romantic
Dhaari Choodu,Hiphop Tamizha,6c85Eub4Ze7Jyhxv0xUrm3,0.631,0.397,0.0312,0.8433803152656516,0.278,romantic
Andagadu Muttukunte,Kalyani Malik,1KZI1x8XqlLeqBtr5fWInV,0.786,0.418,0.133,0.7536875353854406,0.0792,romantic
Swing Swing Swing,Ghibran,7lrfPfxzsDfd8cgn5vnx7a,0.72,0.452,0.266,0.6731428230876964,0.0342,romantic
Style Style,Mani Sharma,7rzSsl715ijWXqWAZ4YkZV,0.567,0.532,0.066,0.6916177478470753,0.281,romantic
Love U Raa,Mani Sharma,0MYdLROD5cZs73nsYNZD2N,0.835,0.0257,0.129,0.7960904675347895,0.148,energetic
Kevvu Keka - Remix,Devi Sri Prasad,3qEEIJlsMsgN2nbKBsU9Nq,0.726,0.308,0.252,0.8343812390118895,0.227,energetic
Kirraaku,Devi Sri Prasad,40oXCgYnYy04AY2U4PZbuP,0.767,0.024,0.0948,0.8502339163860664,0.0751,energetic
Mira Mira Meesam,Anup Rubens,4kRBjokKeqtdBNLWUJfzcv,0.735,0.299,0.104,0.7609583122262285,0.239,energetic
Nenani Neevani,Mickey J. Meyer,5VxL1b7OOpc1m0n2eAiAoo,0.671,0.693,0.144,0.6523138353347836,0.0358,Chill
Nuvve Nenu,R. P. Patnaik,5Ni7huHE4xup8PZkenDxNp,0.462,0.502,0.0776,0.8132244703358265,0.0306,romantic
Muvvala Navakala,Devi Sri Prasad,261cGiBtDiWvciVTch0ab1,0.713,0.301,0.0583,0.6936440299174589,0.231,energetic
Mudhupettu,RaghavaLawrence,2VwHlmKvmpQCc5jSpOdx6C,0.808,0.25,0.106,0.8039274114246551,0.208,energetic
Seetha Kalyana Vaibhogame,Phani Narayana,2xiQm5txXBPVsQhB36xd62,0.492,0.441,0.154,0.5554098751452665,0.0332,romantic
Manasu Gaathi Inthey,K. V. Mahadevan,1MVStWfqxaBowOlQCQz91I,0.646,0.966,0.0681,0.7306236777019578,0.0434,Chill
The Queen Of Dhaba (Adhirindhe),Yuvan Shankar Raja,2O2YWMPWbTjkoZ8ifBGeJZ,0.83,0.0746,0.103,0.8601269406120564,0.0504,energetic
Assalaam Valekum (Adurs),Devi Sri Prasad,219x5xkddPnRSJ2NSmoc6v,0.865,0.162,0.0806,0.7110760153759051,0.18,energetic
Endaro Mahanubhavulu: Sri - Aadi,M. Balamuralikrishna,7d1DeYXP8RAUQZLNRAQ41o,0.581,0.858,0.128,0.698083971512858,0.193,Chill
"Ante Sundaraniki Promo Song (From ""Ante Sundaraniki"")",Shankar Mahadevan,7cARAAgbRbnyDzDb4LkjGh,0.722,0.0305,0.0754,0.7206710569444859,0.226,energetic
Rabbaru Gagulu,M. M. Keeravani,1KALVpYMyBYwA8AZlM1JKF,0.755,0.119,0.15,0.7451950296492744,0.165,energetic
Endikondalu Yeletoda,Mangli,1C2DY5M6tNr7ICvcqA7hW0,0.701,0.297,0.549,0.8518430227360768,0.0826,cheerful
Bulle,G. V. Prakash,2AdjREVHdOoPXDzUHcbe4g,0.827,0.493,0.0263,0.7291635626806521,0.236,romantic
Hey Jana,Mani Sharma,7hP1ZP8DRpxzbA8bKpnGve,0.816,0.0315,0.281,0.79898089931166,0.151,energetic
Ninnukori - Vasantha - Adi,Lalitha Sudha,6q77ygKlHEsJUG2iYNVUca,0.46,0.81,0.123,0.6849131380553652,0.117,Chill
I Am A Beauty,Rap Rock Shakeel,4UhwGJ9bqxnImCLh2CzdPx,0.875,0.219,0.109,0.8223427396525522,0.158,energetic
Vanajallu Gillutunte,Raj-Koti,4H4JsCZFVJMyXcRIx5HBCw,0.689,0.566,0.151,0.7705533537948092,0.0395,romantic
"Padhi Mandhilo Paata Paadinaa (From ""Aanandha Nilayam"")",Ghantasala,36VuIp9524fabHsLqflp8l,0.596,0.764,0.283,0.7726690306624155,0.0332,Chill
Holi Holi,Mickey J. Meyer,2pocoB3xjMiAwxuS2zvwXn,0.727,0.065,0.216,0.90810214845496,0.204,energetic
Naalo Maimarapu,Mickey J. Meyer,2J66O8gYIqJy3YffPMV1eU,0.724,0.787,0.0892,0.6148872135641706,0.0385,Chill
Mallela Vaana,Gibrran,7DLtDk3jDemIswIgk8gPHg,0.818,0.41,0.102,0.7611371018206741,0.0379,romantic
Kottha Metro Rail,Devi Sri Prasad,1KZFVuIabkrHVq4yZFO8Kp,0.865,0.41,0.113,0.7816979051819184,0.0853,romantic
Harivaraasanaam,G. Devarajan,2J0JFOvHLbb4X7p1Z9gwSQ,0.315,0.946,0.191,0.5518340832563546,0.0449,Chill
Ee Galilo,Mickey J. Meyer,3QtsJquqIrQi6Nv2kSmQkW,0.633,0.204,0.136,0.6693286450728568,0.0444,energetic
Puccha Puvvula,Mani Sharma,45y70yh6AeXyaoH856lDcr,0.424,0.777,0.106,0.6578563127625973,0.0731,Chill
Ooh Andi Pilla,Koti,7ngb6KhKjVWxfPxb1NeFOd,0.809,0.589,0.0449,0.6326171816800263,0.0613,romantic
Bangaru Kodi Petta (Remix),Ranjith Govind,4cydieEG5jjs7cxdZr9TJq,0.837,0.231,0.291,0.7506183140141244,0.0579,energetic
Kakinada Khaja,Devi Sri Prasad,3A9c2zdjcNKDcrNBZtlm0G,0.848,0.284,0.0728,0.7347656366399475,0.0976,energetic
I Am Inlove,Chakri,1MS3JxjnQ6caJ0GlzJLqVN,0.671,0.142,0.0895,0.7402187192705385,0.0244,energetic
Chitti Nadumune,Mani Sharma,4NugyVw9Of2Z4uyBXf33tX,0.634,0.0818,0.572,0.7308322655621443,0.0863,energetic
Oole Oolele,Devi Sri Prasad,3B7gwQefEo2R2vuqGyJc2t,0.857,0.353,0.391,0.8624810036055902,0.0645,energetic
Nuvvu Muttukunte,M. M. Keeravani,451HqwXchmTTJawK4Uw0nH,0.762,0.46,0.102,0.7096456986203403,0.0857,romantic
Babu Rambabu,Bheems,0JP5IGR58ONKoiGGhnUeCj,0.854,0.479,0.462,0.7870615930152866,0.277,cheerful
Pari Poke Pitta,Devi Sri Prasad,3Gmq2pQZNo5TqrobE10WgA,0.955,0.113,0.247,0.7598855746595549,0.151,energetic
Nuvvante Naakenduko,K. V. Mahadevan,7xXBAbz1KrSGaGnM8kGxl3,0.447,0.987,0.185,0.7713579069698144,0.0439,Chill
Box Badhalai Poye,Devi Sri Prasad,4oMMYhuXwRTG5EM035dvHQ,0.837,0.224,0.636,0.8990136774039751,0.17,cheerful
Nallaani Katuka,Mark Prashanth,5CNf366MCInh0x0TpXb8YS,0.605,0.235,0.163,0.8394469441878483,0.282,energetic
Pilla Pilla,Anirudh Ravichander,29Jj9Zrdxrgs7tBZT4KnnS,0.682,0.193,0.242,0.834142852885962,0.102,energetic
Veyipadagalaneedulalo,Devi Sri Prasad,5mlMKQ2QpjeHnIMpfLagCo,0.684,0.805,0.322,0.706189099794392,0.102,Chill
Valu Kalla Vayyari,Devi Sri Prasad,6oatFSHT50mhV8gu2fM7zg,0.67,0.145,0.198,0.7706725468577729,0.283,energetic
Mandaara,Various Artists,51O5cmwTOopxgVQuB5tZsG,0.552,0.471,0.12,0.798116749605173,0.0416,romantic
Dhim Dhim Medaram Jathara,Mangli,66FgBD1Klm5n2iDQWNd7nl,0.743,0.778,0.347,0.7803569832235764,0.0488,Chill
